fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2019-03-31,USD,380570000,595424000,281413000,214854000,194342000,66559000,119669000,186228000,2069000,0,13048000,0,595424000,12333000,4700000,8362000,206675000,5646000,0,201029000,204443000,206675000,215037000,201029000,ANET
2018-12-31,USD,374992000,595726000,283645000,220734000,193642000,62911000,118439000,181350000,1497000,-661000,None,661000,595726000,5509000,5600000,9231000,198490000,28168000,661000,170322000,170770000,199151000,208382000,170322000,ANET
2018-09-30,USD,361583000,562636000,264950000,201726000,180770000,63224000,117589000,180813000,1080000,-673000,None,673000,563309000,9292000,5400000,7112000,189389000,20865000,673000,168524000,168633000,190062000,197174000,168524000,ANET
2018-06-30,USD,333883000,519165000,250570000,185962000,-239803000,64608000,104078000,573686000,753000,-680000,None,680000,519845000,-1489000,5400000,5631000,-241972000,-86703000,680000,-155269000,-156194000,-241292000,169339000,-155269000,ANET
2018-03-31,USD,302919000,472489000,169570000,169570000,138738000,61819000,102362000,164181000,30000,-687000,None,687000,472489000,4843000,5300000,5697000,142894000,-1644000,687000,144538000,142850000,143581000,149278000,144538000,ANET
2017-12-31,USD,307165000,467867000,160702000,160702000,139388000,60597000,107180000,167777000,-346000,-741000,None,741000,467867000,2988000,5200000,5285000,141635000,37802000,741000,103833000,102970000,142376000,147661000,103833000,ANET
2017-09-30,USD,280617000,437633000,157016000,157016000,140832000,60175000,79610000,139785000,-353000,-701000,None,701000,437633000,2136000,5200000,5322000,142267000,8545000,701000,133722000,133900000,142968000,148290000,133722000,ANET
2017-06-30,USD,259777000,405211000,145434000,145434000,116634000,61949000,81194000,143143000,-423000,-623000,None,623000,405211000,1119000,5000000,5094000,117130000,14445000,623000,102685000,103062000,117753000,122847000,102685000,ANET
2017-03-31,USD,214210000,335475000,121265000,121265000,73418000,59182000,81610000,140792000,-330000,-715000,None,715000,335475000,1025000,4800000,4939000,73728000,-9233000,715000,82928000,82806000,74443000,79382000,82961000,ANET
2016-12-31,USD,210155000,327969000,117814000,117814000,77495000,61262000,71398000,132660000,-499000,None,None,918000,None,560000,4600000,4942000,77137000,18354000,None,58783000,58291000,77495000,78055000,58783000,ANET
2016-09-30,USD,186420000,290261000,103841000,103841000,63021000,52751000,70648000,123399000,-609000,None,None,735000,None,639000,5100000,5145000,62925000,11668000,None,51225000,50979000,63021000,68805000,51257000,ANET
2016-06-30,USD,171451000,268741000,97290000,97290000,53158000,49273000,69020000,118293000,None,None,None,732000,None,416000,4800000,4883000,52842000,13938000,None,38904000,38851000,53158000,53574000,38904000,ANET
2016-03-31,USD,155090000,242196000,87106000,87106000,49735000,42840000,62515000,105355000,None,None,None,751000,None,337000,4800000,4779000,49321000,14076000,None,35245000,35267000,49735000,54851000,35245000,ANET
2015-12-31,USD,156168000,245446000,89278000,89278000,49397000,49358000,57413000,106771000,-139000,None,None,0,None,-109000,3700000,3947000,48542000,4618000,None,43924000,43680000,49397000,49288000,43924000,ANET
2015-09-30,USD,141748000,217548000,75800000,75800000,31297000,51703000,58748000,110451000,-449000,None,None,0,None,13000,3400000,3478000,30557000,1867000,None,28690000,28402000,31297000,34788000,28690000,ANET
2015-06-30,USD,127890000,195552000,67662000,67662000,32859000,45084000,49947000,95031000,-396000,None,None,0,None,417000,3300000,3353000,32444000,8448000,None,23996000,24205000,32859000,36629000,23996000,ANET
2015-03-31,USD,117754000,179045000,61291000,61291000,35755000,38659000,43340000,81999000,-487000,None,None,0,None,-468000,2900000,2893000,34466000,9974000,None,24492000,24475000,35755000,38180000,24492000,ANET
2014-12-31,USD,116440000,173489000,57049000,57049000,39002000,33094000,44344000,77438000,None,0,None,0,-600000,-151000,2600000,2655000,38083000,7046000,0,31037000,30751000,39002000,41506000,31037000,ANET
2014-09-30,USD,100957000,155463000,54506000,54506000,33874000,30852000,36231000,67083000,None,-527000,-527000,0,None,-824000,2700000,2653000,32286000,10420000,527000,21866000,21803000,33874000,33050000,21866000,ANET
2014-06-30,USD,93380000,137947000,44567000,44567000,30655000,27837000,34888000,62725000,None,-350000,None,350000,None,2472000,2400000,2428000,31692000,10074000,350000,21618000,21630000,30655000,35555000,21618000,ANET
2014-03-31,USD,81314000,117207000,35893000,35893000,21982000,7231000,33446000,59332000,None,None,None,1771000,None,-764000,2300000,2285000,19447000,7118000,None,None,12296000,21982000,23503000,12329000,ANET
2013-12-31,USD,77473000,114766000,37293000,37293000,22505000,6204000,31352000,54968000,None,None,None,1799000,None,-631000,2500000,2539000,20075000,6333000,None,None,13734000,22505000,24413000,13742000,ANET
2013-09-30,USD,65036000,101625000,36589000,36589000,18636000,5242000,26635000,46400000,None,None,None,1797000,None,-23000,1000000,1021000,16816000,4960000,None,None,11927000,18636000,19634000,11856000,ANET
2013-06-30,USD,53901000,83485000,29584000,29584000,16264000,3506000,21086000,37637000,None,None,None,1772000,None,-1000,800000,767000,14491000,4240000,None,None,10217000,16264000,17030000,10251000,ANET
2023-12-31,USD,941900000,2018100000,1076200000,1076200000,612100000,156100000,150200000,329800000,26300000,-15800000,26300000,15800000,2015000000,-11700000,None,12100000,610200000,47500000,15800000,562200000,562400000,626000000,638100000,562700000,ON
2023-09-30,USD,1030700000,2180800000,1150100000,1150100000,687000000,178900000,143400000,343700000,25700000,-16200000,25700000,16200000,2182200000,1100000,None,12000000,697300000,114600000,16200000,582900000,575200000,713500000,725500000,582700000,ON
2023-06-30,USD,993400000,2094400000,1101000000,1101000000,674700000,158800000,145300000,318700000,24000000,-16400000,24000000,16400000,2094200000,-1300000,None,12000000,681000000,104400000,16400000,577100000,568800000,697400000,709400000,576600000,ON
2023-03-31,USD,917500000,1959700000,1042200000,1042200000,564900000,147700000,138400000,352600000,17100000,-26400000,17100000,26400000,1942200000,4700000,None,15000000,545400000,83700000,39700000,462700000,455300000,571800000,586800000,461700000,ON
2022-12-31,USD,1020500000,2103600000,1083100000,1083100000,704300000,171400000,136400000,316200000,9100000,-27500000,9100000,27500000,2159200000,12300000,None,16100000,763300000,159000000,27300000,604300000,604500000,790800000,806900000,604300000,ON
2022-09-30,USD,1058300000,2192600000,1134300000,1134300000,424500000,154400000,145400000,633800000,4900000,-23700000,4900000,23700000,2193500000,900000,None,21900000,406800000,94900000,23700000,311900000,317800000,430500000,452400000,311900000,ON
2022-06-30,USD,1037100000,2085000000,1047900000,1047900000,584000000,156300000,161600000,453100000,1100000,-22100000,1100000,22100000,2085900000,6400000,None,21900000,563200000,107400000,29400000,-230000000,452900000,585300000,607200000,455800000,ON
2022-03-31,USD,961300000,1945000000,983700000,983700000,647200000,149000000,156800000,314100000,400000,-21600000,400000,21600000,1963500000,2100000,None,21300000,627300000,97100000,21600000,531000000,544400000,648900000,670200000,530200000,ON
2021-12-31,USD,832200000,1846100000,1013900000,1013900000,480300000,153700000,160600000,351900000,300000,-32000000,300000,32000000,1844100000,20400000,None,24500000,465700000,39800000,34800000,426400000,433900000,497700000,522200000,425900000,ON
2021-09-30,USD,720800000,1742100000,1021300000,1021300000,399200000,144100000,154500000,321600000,500000,-31900000,500000,31900000,1751500000,-5800000,None,24700000,371500000,61800000,31900000,310400000,313300000,403400000,428100000,309700000,ON
2021-06-30,USD,640100000,1669900000,1029800000,1029800000,282200000,149300000,166300000,357900000,200000,-33100000,200000,33100000,1642100000,-1100000,None,24800000,222000000,37900000,59300000,184100000,187800000,255100000,279900000,184100000,ON
2021-03-31,USD,521200000,1481700000,960500000,960500000,125900000,151300000,173600000,395300000,400000,-33400000,400000,33400000,1485400000,4500000,None,25000000,97000000,7100000,33400000,90300000,91600000,130400000,155400000,89900000,ON
2020-12-31,USD,497600000,1446300000,948700000,948700000,168000000,133400000,159700000,329600000,600000,-41800000,600000,41800000,1451100000,-6300000,None,29300000,119700000,30700000,41800000,497600000,94800000,161500000,190800000,89000000,ON
2020-09-30,USD,441200000,1317300000,876100000,876100000,119000000,127500000,156100000,322200000,900000,-42200000,900000,42200000,1317400000,400000,None,29600000,77500000,-83100000,42200000,441200000,164800000,119700000,149300000,160600000,ON
2020-06-30,USD,374300000,1213500000,839200000,839200000,43100000,128500000,156100000,331200000,1500000,-41900000,1500000,41900000,1210300000,-2800000,None,29100000,-600000,800000,41900000,374300000,-2500000,41300000,70400000,-1400000,ON
2020-03-31,USD,402700000,1277900000,875200000,875200000,18600000,148000000,171000000,384100000,1900000,-42500000,1900000,42500000,1277500000,100000,None,32300000,-22200000,-8200000,42500000,402700000,-26200000,20300000,52600000,-14000000,ON
2019-12-31,USD,485700000,1401800000,916100000,916100000,138900000,144800000,169300000,346800000,2400000,-42200000,2400000,42200000,1404200000,-16400000,None,32100000,82300000,25800000,42200000,485700000,57800000,124500000,156600000,56500000,ON
2019-09-30,USD,475200000,1381800000,906600000,906600000,-43900000,142500000,172800000,519100000,2300000,-40700000,2300000,40700000,1376300000,3500000,None,29900000,-85300000,-24600000,52300000,-60000000,-62900000,-44600000,-14700000,-60700000,ON
2019-06-30,USD,499000000,1347700000,848700000,848700000,158300000,147700000,147000000,340700000,3000000,-33700000,3000000,33700000,1346300000,-1000000,None,27500000,125100000,23300000,34100000,102900000,92100000,158800000,186300000,101800000,ON
2019-03-31,USD,513700000,1386600000,872900000,872900000,179400000,150000000,151800000,334300000,2500000,-31700000,2500000,31700000,1383100000,2100000,None,25700000,152300000,38200000,31700000,114100000,108300000,184000000,209700000,114100000,ON
2018-12-31,USD,569700000,1503100000,933400000,933400000,222700000,156600000,162200000,347000000,2800000,-32900000,None,32900000,1510100000,-7600000,None,28400000,188300000,22700000,32900000,569700000,163200000,221200000,249600000,165600000,ON
2018-09-30,USD,596600000,1541700000,945100000,945100000,241600000,156400000,166200000,355000000,1300000,-31200000,None,31200000,1542300000,3500000,None,28000000,215800000,48900000,31800000,167100000,166300000,247000000,275000000,166900000,ON
2018-06-30,USD,555000000,1455900000,900900000,900900000,197200000,156300000,167100000,357800000,1100000,-32600000,None,32600000,1454300000,-1000000,None,27900000,192400000,37100000,36600000,156300000,154800000,225000000,252900000,155300000,ON
2018-03-31,USD,517400000,1377600000,860200000,860200000,185700000,148700000,155200000,331700000,900000,-31500000,None,31500000,1371900000,-2000000,None,27400000,156000000,16400000,31500000,140500000,145800000,187500000,214900000,139600000,ON
2017-12-31,USD,516500000,1377500000,861000000,863300000,167500000,151300000,158000000,349000000,1200000,-33200000,None,33200000,-20800000,-2400000,None,28800000,119900000,-410000000,46100000,514200000,533100000,153100000,181900000,529900000,ON
2017-09-30,USD,524000000,1390900000,866900000,8100000,177000000,147500000,150900000,347000000,700000,-34900000,None,34900000,8400000,-1800000,None,37300000,168100000,59400000,41600000,108900000,108700000,203000000,240300000,108700000,ON
2017-06-30,USD,492000000,1338000000,846000000,845900000,154000000,156100000,145500000,338000000,500000,-34700000,None,34700000,100000,-500000,None,28600000,142700000,48800000,34700000,94400000,93200000,177400000,206000000,93900000,ON
2017-03-31,USD,503100000,1436700000,933600000,933400000,183100000,145900000,140000000,320000000,600000,-38400000,None,38400000,-31400000,-4100000,None,29100000,114500000,36300000,62200000,78700000,85300000,152900000,182000000,78200000,ON
2016-12-31,USD,384500000,1261000000,872900000,876500000,66400000,151600000,139800000,321700000,700000,-40900000,None,40900000,2900000,-8000000,None,32900000,17400000,-93500000,14500000,384500000,99300000,58300000,91200000,110900000,ON
2016-09-30,USD,329000000,950900000,621900000,621900000,46700000,124300000,111500000,282300000,1400000,-46700000,None,46700000,85400000,0,None,24700000,86800000,76700000,53000000,10600000,10900000,133500000,158200000,10100000,ON
2016-06-30,USD,307900000,877800000,569900000,569900000,75300000,98700000,103000000,232600000,2100000,-42100000,None,42100000,-1800000,-1900000,None,23500000,32700000,7600000,42100000,307900000,27000000,74800000,98300000,25100000,ON
2016-03-31,USD,275500000,817200000,541700000,541700000,58400000,93700000,98000000,217100000,300000,-15600000,None,15600000,-900000,-1400000,None,23700000,41300000,5300000,15600000,275500000,37000000,56900000,80600000,36000000,ON
2015-12-31,USD,279900000,840300000,560400000,560400000,55500000,94000000,91000000,224400000,300000,-14900000,None,14900000,-1600000,-200000,None,34600000,39800000,-14300000,14900000,279900000,55900000,54700000,89300000,54100000,ON
2015-09-30,USD,308500000,904200000,595700000,595700000,69400000,97200000,104900000,239100000,200000,-14900000,None,14900000,1500000,2100000,None,33600000,56300000,10000000,14900000,308500000,45800000,71200000,104800000,46300000,ON
2015-06-30,USD,304400000,880500000,576100000,576100000,67800000,95400000,100400000,236600000,300000,-10700000,None,10700000,-500000,2100000,None,33600000,58400000,7700000,11100000,304400000,52900000,69100000,102700000,50700000,ON
2015-03-31,USD,300400000,870800000,570400000,570400000,68400000,100000000,100400000,232000000,300000,-9200000,None,9200000,3900000,3700000,None,33900000,62500000,7400000,9200000,300400000,50800000,71700000,105600000,55100000,ON
2014-12-31,USD,277700000,864200000,586500000,586500000,14600000,103300000,110900000,263100000,900000,-9500000,None,9500000,3600000,-2300000,None,25400000,2900000,3500000,9500000,273000000,2500000,12400000,37800000,-600000,ON
2014-09-30,USD,280900000,833500000,552600000,549400000,56800000,99600000,93400000,224100000,200000,-8600000,None,8600000,-900000,-1200000,None,23400000,46800000,6300000,8600000,42000000,41200000,55400000,78800000,40500000,ON
2014-06-30,USD,278100000,757600000,479500000,484600000,86800000,92600000,84200000,191300000,200000,-7900000,None,7900000,-1100000,-200000,None,10400000,77900000,-16200000,7900000,89000000,95200000,85800000,96200000,94100000,ON
2014-03-31,USD,248200000,706500000,458300000,455700000,70700000,85400000,78100000,177500000,200000,-8100000,None,8100000,-400000,-700000,None,8500000,61900000,6200000,8100000,58600000,56700000,70000000,78500000,55700000,ON
2013-12-31,USD,250400000,718000000,474400000,465100000,53000000,81500000,78700000,190600000,300000,-10000000,None,10000000,-800000,-2100000,None,8700000,50200000,12400000,10000000,252900000,29500000,60200000,68900000,37800000,ON
2013-09-30,USD,249200000,715400000,466200000,466200000,67300000,78700000,84000000,181900000,300000,-9200000,None,9200000,0,-1400000,None,8200000,54900000,4200000,9200000,52800000,54300000,64100000,72300000,50700000,ON
2013-06-30,USD,231900000,688300000,456500000,456500000,50900000,83500000,83100000,180900000,400000,-9300000,None,9300000,0,4100000,None,8200000,43200000,-2600000,9300000,48700000,47000000,52500000,60700000,45800000,ON
2013-03-31,USD,197600000,661000000,456500000,456500000,37700000,76000000,88400000,166800000,300000,-10100000,None,10100000,25300000,900000,None,8700000,18500000,2400000,13200000,23300000,13300000,28600000,37300000,16100000,ON
2012-12-31,USD,210400000,680200000,475400000,469800000,-135400000,85000000,88200000,340200000,400000,-12700000,None,12700000,8300000,2400000,None,44800000,-140000000,-1800000,12700000,210400000,-140700000,-127300000,-82500000,-138200000,ON
2012-09-30,USD,238000000,725500000,487500000,487500000,44600000,81000000,90100000,193400000,300000,-13600000,None,13600000,-7800000,-3600000,None,11100000,19000000,6500000,21400000,13400000,12000000,32600000,43700000,12500000,ON
2012-06-30,USD,258300000,744800000,486500000,486500000,26900000,87900000,97800000,231400000,300000,-14100000,None,14100000,0,2300000,None,11100000,14100000,7200000,14100000,8200000,3800000,28200000,39300000,6900000,ON
2012-03-31,USD,245200000,744400000,499200000,12000000,43600000,87600000,91400000,201600000,500000,-15700000,None,15700000,-3200000,4700000,None,500000,32300000,4100000,15700000,29000000,33300000,48000000,48500000,28200000,ON
2011-12-31,USD,239200000,767900000,528700000,55000000,30500000,87200000,90700000,208700000,300000,-16400000,None,16400000,-7200000,-2300000,None,-31200000,-7200000,1600000,34300000,239200000,-7000000,9200000,-22000000,-8800000,ON
2011-09-30,USD,261100000,898000000,636900000,0,-6700000,100300000,91500000,267800000,300000,-16900000,None,16900000,-5300000,-3100000,None,10600000,-32100000,17300000,22200000,-49000000,-43400000,-15200000,-4600000,-49400000,ON
2011-06-30,USD,266100000,905800000,639700000,500000,56900000,103500000,89200000,209200000,200000,-17600000,200000,17800000,500000,-1000000,None,57100000,37500000,3200000,17800000,266100000,34400000,55300000,112400000,34300000,ON
2011-03-31,USD,242400000,870600000,628200000,16800000,32700000,96500000,91100000,209700000,300000,-17500000,300000,17800000,4600000,-2500000,None,52800000,36300000,800000,17800000,242400000,35900000,54100000,106900000,35500000,ON
2010-12-31,USD,237600000,579200000,341600000,56400000,80800000,69900000,59400000,156800000,100000,-16400000,None,16400000,-5200000,100000,None,44500000,64400000,3400000,16400000,237600000,61500000,80800000,125300000,61000000,ON
2010-09-30,USD,246500000,600700000,354200000,600000,107700000,66700000,63300000,138800000,200000,-14100000,None,14100000,0,-800000,None,42400000,92400000,4600000,14100000,88400000,91300000,106500000,148900000,87800000,ON
2010-06-30,USD,243800000,583300000,339500000,600000,101500000,71800000,60100000,142300000,100000,-14400000,100000,14500000,-700000,-3400000,None,40300000,82100000,3400000,15200000,79600000,80700000,96600000,136900000,78700000,ON
2010-03-31,USD,228100000,550200000,322100000,322100000,84200000,31500000,65200000,143900000,None,None,None,16400000,None,-2800000,None,39700000,64400000,1400000,None,None,None,80800000,120500000,63000000,ON
2009-12-31,USD,194600000,497100000,302500000,302500000,83800000,20100000,50700000,110800000,None,None,None,15400000,None,-500000,None,38000000,67600000,-400000,None,None,None,83000000,121000000,68000000,ON
2009-09-30,USD,175800000,472900000,297100000,297100000,49700000,27100000,53800000,126100000,None,None,None,15800000,None,-1500000,None,38900000,31800000,1900000,None,None,None,47600000,86500000,29900000,ON
2009-06-30,USD,138200000,419800000,281600000,281600000,13700000,30000000,50700000,124500000,None,None,None,15700000,None,-500000,None,7300000,-4000000,-1000000,None,None,-2000000,11700000,29300000,-3000000,ON
2024-02-02,USD,5316000000,22318000000,17002000000,290000000,1491000000,3109000000,716000000,3825000000,92000000,-373000000,92000000,373000000,53000000,-1000000,None,187000000,1290000000,130000000,305000000,1160000000,1183000000,1663000000,1850000000,1160000000,DELL
2023-11-03,USD,5148000000,22251000000,17103000000,176000000,1486000000,2970000000,692000000,3662000000,88000000,-371000000,88000000,371000000,-142000000,-1000000,None,205000000,1182000000,176000000,371000000,1006000000,940000000,1553000000,1758000000,1006000000,DELL
2023-08-04,USD,5387000000,22934000000,17547000000,192000000,1165000000,3517000000,705000000,4222000000,66000000,-352000000,451000000,352000000,-81000000,-71000000,None,209000000,721000000,259000000,352000000,462000000,573000000,1073000000,1282000000,462000000,DELL
2023-05-05,USD,5018000000,20922000000,15904000000,15904000000,1069000000,3261000000,688000000,3949000000,None,-364000000,393000000,405000000,None,29000000,None,809000000,710000000,127000000,None,578000000,716000000,1115000000,1314000000,583000000,DELL
2023-02-03,USD,5756000000,25039000000,19283000000,195000000,1189000000,3772000000,795000000,4567000000,48000000,-387000000,266000000,387000000,8000000,14000000,None,300000000,931000000,317000000,387000000,614000000,533000000,1318000000,1618000000,614000000,DELL
2022-10-28,USD,5707000000,24721000000,19014000000,164000000,1762000000,3268000000,677000000,3945000000,21000000,-272000000,1308000000,272000000,45000000,-29000000,None,200000000,458000000,213000000,272000000,245000000,30000000,730000000,930000000,245000000,DELL
2022-07-29,USD,5439000000,26425000000,20986000000,164000000,1270000000,3543000000,626000000,4169000000,16000000,-298000000,603000000,298000000,-139000000,-32000000,None,244000000,640000000,129000000,298000000,511000000,230000000,938000000,1182000000,511000000,DELL
2022-04-29,USD,5784000000,26116000000,20332000000,204000000,1550000000,3553000000,681000000,4234000000,15000000,-265000000,15000000,265000000,-303000000,-12000000,None,243000000,1216000000,144000000,265000000,1072000000,1079000000,1481000000,1724000000,1072000000,DELL
2022-01-28,USD,5618000000,27992000000,22374000000,116000000,1609000000,3398000000,611000000,4009000000,10000000,-67000000,220000000,287000000,-267000000,67000000,None,-500000000,-17000000,-19000000,67000000,-29000000,-43000000,270000000,-230000000,2000000,DELL
2021-10-29,USD,5534000000,26424000000,20890000000,162000000,1046000000,3838000000,650000000,4488000000,11000000,-482000000,-76000000,406000000,-114000000,-56000000,None,700000000,4707000000,864000000,482000000,3888000000,3796000000,5113000000,5813000000,3843000000,DELL
2021-07-30,USD,5475000000,24191000000,18716000000,142000000,1017000000,3761000000,697000000,4458000000,10000000,-483000000,-67000000,416000000,-201000000,15000000,None,700000000,927000000,96000000,483000000,880000000,778000000,1343000000,2043000000,831000000,DELL
2021-04-30,USD,5264000000,22590000000,17326000000,163000000,987000000,3658000000,619000000,4277000000,11000000,-510000000,-77000000,433000000,-72000000,-6000000,None,700000000,927000000,40000000,510000000,938000000,907000000,1360000000,2060000000,887000000,DELL
2021-01-29,USD,5524000000,24150000000,19688000000,143000000,718000000,-419000000,-1429000000,-1848000000,7000000,-534000000,-337000000,197000000,21000000,141000000,None,900000000,1452000000,225000000,534000000,695000000,1466000000,1649000000,2549000000,1227000000,DELL
2020-10-30,USD,5024000000,21589000000,16221000000,102000000,1129000000,4772000000,1360000000,6132000000,11000000,-566000000,11000000,566000000,-157000000,32000000,None,800000000,1353000000,521000000,566000000,881000000,939000000,1919000000,2719000000,832000000,DELL
2020-07-31,USD,4877000000,20853000000,15577000000,174000000,1136000000,4761000000,1259000000,6020000000,12000000,-617000000,12000000,617000000,157000000,-39000000,None,800000000,449000000,-599000000,617000000,1099000000,1178000000,1066000000,1866000000,1048000000,DELL
2020-05-01,USD,4715000000,20078000000,15044000000,159000000,702000000,4886000000,1265000000,6151000000,24000000,-672000000,24000000,672000000,-86000000,87000000,None,900000000,97000000,-46000000,672000000,182000000,62000000,769000000,1669000000,143000000,DELL
2020-01-31,USD,7684000000,24032000000,17303000000,107000000,461000000,142000000,-1213000000,-1071000000,33000000,-630000000,-341000000,289000000,-118200000,57000000,None,1100000000,5044000000,4636000000,596200000,7684000000,331000000,5333000000,6433000000,408000000,DELL
2019-11-01,USD,7126000000,22844000000,15718000000,215000000,836000000,5028000000,1262000000,6290000000,41000000,-654000000,None,654000000,-29000000,-39000000,None,1100000000,106000000,-393000000,654000000,7126000000,432000000,760000000,1860000000,499000000,DELL
2019-08-02,USD,7326000000,23370000000,16044000000,179000000,519000000,5578000000,1229000000,6807000000,None,-692000000,None,630000000,-8000000,-630000000,None,1100000000,-927000000,-4343000000,None,3416000000,3376000000,519000000,1619000000,3416000000,DELL
2019-05-03,USD,6797000000,21908000000,15111000000,81000000,550000000,5071000000,1176000000,6247000000,None,-699000000,None,693000000,32300000,-693000000,None,1200000000,-179000000,-472000000,-32300000,293000000,235000000,550000000,1750000000,293000000,DELL
2019-02-01,USD,7109000000,23841000000,16732000000,16732000000,331000000,5576000000,1202000000,6778000000,None,None,None,606000000,-333000000,None,None,1500000000,-287000000,12000000,None,-416000000,-310000000,331000000,1831000000,-299000000,DELL
2018-11-02,USD,5943000000,22482000000,16539000000,16539000000,-356000000,5159000000,1140000000,6299000000,None,None,None,612000000,19000000,None,None,1500000000,-976000000,-100000000,None,-876000000,-998000000,-356000000,1144000000,-876000000,DELL
